Stress_class	Stress_info	Pathogen	Sample_description	BioSample	BioProject	Tissue	Source_name	Treatment	PubMed	Study_title	Study_abstract
NA	NA	NA	NA	SAMN03169138	PRJNA266538	leaves	0	25 ul/l ethylene 12h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169139	PRJNA266538	leaves	0	25 ul/l ethylene 24h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169140	PRJNA266538	leaves	0	25 ul/l ethylene 48h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169141	PRJNA266538	leaves	0	25 ul/l ethylene 72h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169153	PRJNA266538	leaves	0	25 ul/l ethylene 12h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169154	PRJNA266538	leaves	0	25 ul/l ethylene 24h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169155	PRJNA266538	leaves	0	25 ul/l ethylene 48h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169156	PRJNA266538	leaves	0	25 ul/l ethylene 72h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169157	PRJNA266538	leaves	0	25 ul/l ethylene 0h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169158	PRJNA266538	leaves	0	25 ul/l ethylene 12h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169159	PRJNA266538	leaves	0	25 ul/l ethylene 24h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169160	PRJNA266538	leaves	0	25 ul/l ethylene 48h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03169161	PRJNA266538	leaves	0	25 ul/l ethylene 72h	0	Glycine max cultivar:Williams82 Transcriptome or Gene expression	Soybean (Glycine max
NA	NA	NA	NA	SAMN03274362	PRJNA271453	leaves	0	0	0	Glycine max Transcriptome or Gene expression	Transcriptome sequencing of Glycine max C08
NA	NA	NA	NA	SAMN03274363	PRJNA271453	leaves	0	0	0	Glycine max Transcriptome or Gene expression	Transcriptome sequencing of Glycine max C08
NA	NA	NA	NA	SAMN03274364	PRJNA271453	root	0	0	0	Glycine max Transcriptome or Gene expression	Transcriptome sequencing of Glycine max C08
NA	NA	NA	NA	SAMN03274465	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274468	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274469	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274470	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274467	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274466	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274471	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274472	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274486	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274475	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274488	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274479	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274495	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274498	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274480	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
NA	NA	NA	NA	SAMN03274489	PRJNA271477	seed	Ground half-seed	0	26427366	Detection and Characterization of Gene Expression Differences in Transgenic Glycine max Seeds with RNAseq	Transformation of Glycine max with seed-targeted expression vectors via Agrobacterium causes measurable unscripted gene expression changes in the seed transcriptome Overall design: mRNA was sequenced from three transgenic events expressing three different recombinant proteins in soybean seeds.  Three plants were chosen from each as group replicates
