V2	V1
Glyma.10G015900	Glyma10g01960
Glyma.10G016000	Glyma10g02020
Glyma.10G016100	Glyma10g02030
Glyma.10G016200	Glyma10g02040
Glyma.10G016300	Glyma10g02050
Glyma.10G016400	Glyma10g02060
Glyma.10G016500	Glyma10g02080
Glyma.10G016600	Glyma10g02090
Glyma.10G016700	Glyma10g02100
Glyma.10G016800	Glyma10g02111
Glyma.10G016900	Glyma10g02120
Glyma.10G017000	Glyma10g02130
Glyma.10G017100	Glyma10g02140
Glyma.10G017200	Glyma10g02160
Glyma.10G017300	Glyma10g02170
Glyma.10G017400	Glyma10g02180
Glyma.10G017500	Glyma10g02190
Glyma.10G017600	Glyma10g02210
Glyma.10G017700	Glyma10g02220
Glyma.10G017800	Glyma10g02230
Glyma.10G017900	Glyma10g02240
Glyma.10G018000	Glyma10g02250
Glyma.10G018100	Glyma10g02260
Glyma.10G018200	Glyma10g02270
Glyma.10G018300	Glyma10g02281
Glyma.10G018400	Glyma10g02290
Glyma.10G018500	Glyma10g02310
Glyma.10G018600	Glyma10g02330
Glyma.10G018700	Glyma10g02340
Glyma.10G018800	Glyma10g02350
Glyma.10G018900	Glyma10g02360
Glyma.10G019000	Glyma10g02370
Glyma.10G019100	Glyma10g02380
Glyma.10G019200	Glyma10g02390
Glyma.10G019300	Glyma10g02400
Glyma.10G019400	Glyma10g02410
Glyma.10G019600	Glyma10g02430
Glyma.10G019700	Glyma10g02440
Glyma.10G019800	Glyma10g02451
Glyma.10G019900	Glyma10g02460
Glyma.10G020000	Glyma10g02470
Glyma.10G020100	Glyma10g02480
Glyma.10G020300	Glyma10g02520
Glyma.10G020600	Glyma10g02540
Glyma.10G020700	Glyma10g02550
Glyma.10G020800	Glyma10g02560
Glyma.10G020900	Glyma10g02570
Glyma.10G021000	Glyma10g02580
Glyma.10G021100	Glyma10g02590
Glyma.10G021200	Glyma10g02600
Glyma.10G021300	Glyma10g02610
Glyma.10G021400	Glyma10g02621
Glyma.10G021500	Glyma10g02630
Glyma.10G021600	Glyma10g02640
Glyma.10G021700	Glyma10g02650
Glyma.10G021800	Glyma10g02660
Glyma.10G021900	Glyma10g02680
Glyma.10G022000	Glyma10g02690
Glyma.10G022100	Glyma10g02695
Glyma.10G022200	Glyma10g02700
Glyma.10G022300	Glyma10g02710
Glyma.10G022400	Glyma10g02720
Glyma.10G022500	Glyma10g02730
Glyma.10G022600	Glyma10g02745
Glyma.10G022700	Glyma10g02760
Glyma.10G022800	Glyma10g02775
Glyma.10G022900	Glyma10g02790
Glyma.10G023000	Glyma10g02800
Glyma.10G023100	Glyma10g02810
Glyma.10G023200	Glyma10g02820
Glyma.10G023300	Glyma10g02830
Glyma.10G023400	Glyma10g02840
Glyma.10G023500	Glyma10g02850
Glyma.10G023600	Glyma10g02860
Glyma.10G023700	Glyma10g02875
Glyma.10G023800	Glyma10g02890
Glyma.10G023900	Glyma10g02900
Glyma.10G024000	Glyma10g02910
Glyma.10G024100	Glyma10g02920
Glyma.10G024200	Glyma10g02930
Glyma.10G024300	Glyma10g02940
Glyma.10G024400	Glyma10g02950
Glyma.10G024500	Glyma10g02980
Glyma.10G024600	Glyma10g03000
Glyma.10G024700	Glyma10g03005
Glyma.10G024800	Glyma10g03010
Glyma.10G024900	Glyma10g03021
Glyma.10G025000	Glyma10g03030
Glyma.10G025100	Glyma10g03040
Glyma.10G025200	Glyma10g03050
Glyma.10G025300	Glyma10g03060
Glyma.10G025400	Glyma10g03070
Glyma.10G025500	Glyma10g03081
Glyma.10G025600	Glyma10g03091
Glyma.10G025700	Glyma10g03100
Glyma.10G025800	Glyma10g03110
Glyma.10G025900	Glyma10g03130
Glyma.10G026000	Glyma10g03140
Glyma.10G026100	Glyma10g03150
Glyma.10G026200	Glyma10g03170
Glyma.10G026300	Glyma10g03181
Glyma.10G026400	Glyma10g03190
Glyma.10G026600	Glyma10g03200
Glyma.10G026700	Glyma10g03210
Glyma.10G026800	Glyma10g03230
Glyma.10G026900	Glyma10g03241
Glyma.10G027000	Glyma10g03250
Glyma.10G027100	Glyma10g03260
Glyma.10G027200	Glyma10g03270
Glyma.10G027400	Glyma10g03290
Glyma.10G027500	Glyma10g03300
Glyma.10G027600	Glyma10g03310
Glyma.10G027700	Glyma10g03320
Glyma.10G027800	Glyma10g03330
Glyma.10G027900	Glyma10g03340
Glyma.10G028000	Glyma10g03350
Glyma.10G028100	Glyma10g03360
Glyma.10G028200	Glyma10g03375
Glyma.10G028300	Glyma10g03390
Glyma.10G028400	Glyma10g03411
Glyma.10G028600	Glyma10g03430
Glyma.10G028700	Glyma10g03440
Glyma.10G028800	Glyma10g03450
Glyma.10G028900	Glyma10g03460
Glyma.10G029000	Glyma10g03470
Glyma.10G029100	Glyma10g03480
Glyma.10G029200	Glyma10g03495
Glyma.10G029300	Glyma10g03500
Glyma.10G029400	Glyma10g03510
Glyma.10G029500	Glyma10g03520
Glyma.10G029600	Glyma10g03530
Glyma.10G029700	Glyma10g03541
Glyma.10G029800	Glyma10g03550
Glyma.10G030000	Glyma10g03560
Glyma.10G030100	Glyma10g03570
Glyma.10G030400	Glyma10g03575
Glyma.10G030500	Glyma10g03580
Glyma.10G030600	Glyma10g03590
Glyma.10G030900	Glyma10g03610
Glyma.10G031000	Glyma10g03621
Glyma.10G031100	Glyma10g03631
Glyma.10G031200	Glyma10g03640
Glyma.10G031300	Glyma10g03650
Glyma.10G031400	Glyma10g03660
Glyma.10G031500	Glyma10g03680
Glyma.10G031600	Glyma10g03690
Glyma.10G031700	Glyma10g03700
Glyma.10G031800	Glyma10g03710
Glyma.10G031900	Glyma10g03720
Glyma.10G032000	Glyma10g03730
Glyma.10G032100	Glyma10g03740
Glyma.10G032200	Glyma10g03750
Glyma.10G032300	Glyma10g03760
Glyma.10G032400	Glyma10g03770
Glyma.10G032500	Glyma10g03780
Glyma.10G032600	Glyma10g03790
Glyma.10G032700	Glyma10g03800
Glyma.10G032800	Glyma10g03810
Glyma.10G032900	Glyma10g03820
Glyma.10G033100	Glyma10g03840
Glyma.10G033400	Glyma10g03850
Glyma.10G033500	Glyma10g03860
Glyma.10G033600	Glyma10g03870
Glyma.10G033800	Glyma10g03880
Glyma.10G033700	Glyma10g03895
Glyma.10G033900	Glyma10g03910
Glyma.10G034000	Glyma10g03920
Glyma.10G034100	Glyma10g03930
Glyma.10G034200	Glyma10g03941
Glyma.10G034300	Glyma10g03950
Glyma.10G034400	Glyma10g03963
Glyma.10G034500	Glyma10g03976
Glyma.10G034600	Glyma10g03990
Glyma.10G034700	Glyma10g04010
Glyma.10G034800	Glyma10g04020
Glyma.10G034900	Glyma10g04031
Glyma.10G035000	Glyma10g04040
Glyma.10G035100	Glyma10g04050
Glyma.10G035200	Glyma10g04060
Glyma.10G035300	Glyma10g04070
Glyma.10G035400	Glyma10g04090
Glyma.10G035700	Glyma10g04110
Glyma.10G035800	Glyma10g04120
Glyma.10G035900	Glyma10g04130
Glyma.10G036000	Glyma10g04140
Glyma.10G036100	Glyma10g04150
Glyma.10G036200	Glyma10g04160
Glyma.10G036300	Glyma10g04170
Glyma.10G036500	Glyma10g04185
Glyma.10G036600	Glyma10g04190
Glyma.10G036700	Glyma10g04210
Glyma.10G036800	Glyma10g04230
Glyma.10G036900	Glyma10g04240
Glyma.10G037100	Glyma10g04280
Glyma.10G037200	Glyma10g04290
Glyma.10G037300	Glyma10g04300
Glyma.10G037400	Glyma10g04310
Glyma.10G037500	Glyma10g04320
Glyma.10G037600	Glyma10g04340
Glyma.10G037700	Glyma10g04350
Glyma.10G037900	Glyma10g04370
Glyma.10G038000	Glyma10g04380
Glyma.10G038100	Glyma10g04390
Glyma.10G038200	Glyma10g04396
Glyma.10G038300	Glyma10g04403
Glyma.10G038400	Glyma10g04410
Glyma.10G038500	Glyma10g04421
Glyma.10G038600	Glyma10g04430
Glyma.10G038700	Glyma10g04440
Glyma.10G038800	Glyma10g04450
Glyma.10G038900	Glyma10g04460
Glyma.10G039000	Glyma10g04480
Glyma.10G039100	Glyma10g04490
Glyma.10G039200	Glyma10g04500
Glyma.10G039300	Glyma10g04510
Glyma.10G039400	Glyma10g04516
Glyma.10G039500	Glyma10g04523
Glyma.10G039600	Glyma10g04530
Glyma.10G039700	Glyma10g04540
Glyma.10G039800	Glyma10g04550
Glyma.10G039900	Glyma10g04560
Glyma.10G040000	Glyma10g04570
Glyma.10G040100	Glyma10g04580
Glyma.10G040200	Glyma10g04590
Glyma.10G040300	Glyma10g04600
Glyma.10G040400	Glyma10g04610
Glyma.10G040500	Glyma10g04620
Glyma.10G040600	Glyma10g04630
Glyma.10G040700	Glyma10g04640
Glyma.10G040800	Glyma10g04650
Glyma.10G040900	Glyma10g04660
Glyma.10G041000	Glyma10g04670
Glyma.10G041100	Glyma10g04680
Glyma.10G041200	Glyma10g04690
Glyma.10G041300	Glyma10g04700
Glyma.10G041400	Glyma10g04710
Glyma.10G041500	Glyma10g04720
Glyma.10G041600	Glyma10g04730
Glyma.10G041700	Glyma10g04750
Glyma.10G041800	Glyma10g04760
Glyma.10G041900	Glyma10g04770
Glyma.10G042000	Glyma10g04780
Glyma.10G042100	Glyma10g04790
Glyma.10G042200	Glyma10g04801
Glyma.10G042300	Glyma10g04810
Glyma.10G042400	Glyma10g04820
Glyma.10G042500	Glyma10g04830
Glyma.10G042600	Glyma10g04850
Glyma.10G042800	Glyma10g04890
Glyma.10G042900	Glyma10g04900
Glyma.10G043000	Glyma10g04920
Glyma.10G043100	Glyma10g04930
Glyma.10G043200	Glyma10g04960
Glyma.10G043300	Glyma10g04980
Glyma.10G043400	Glyma10g04995
Glyma.10G043600	Glyma10g05020
Glyma.10G043700	Glyma10g05030
Glyma.10G043800	Glyma10g05040
Glyma.10G043900	Glyma10g05051
Glyma.10G044000	Glyma10g05060
Glyma.10G044200	Glyma10g05080
Glyma.10G044300	Glyma10g05090
Glyma.10G044400	Glyma10g05100
Glyma.10G044600	Glyma10g05120
Glyma.10G044700	Glyma10g05130
Glyma.10G044800	Glyma10g05141
Glyma.10G044900	Glyma10g05151
Glyma.10G045000	Glyma10g05160
Glyma.10G045100	Glyma10g05170
Glyma.10G045200	Glyma10g05180
Glyma.10G045300	Glyma10g05190
Glyma.10G045400	Glyma10g05210
Glyma.10G045500	Glyma10g05220
Glyma.10G045600	Glyma10g05240
Glyma.10G045700	Glyma10g05250
Glyma.10G045800	Glyma10g05260
Glyma.10G045900	Glyma10g05270
Glyma.10G046000	Glyma10g05280
Glyma.10G046100	Glyma10g05290
Glyma.10G046200	Glyma10g05300
Glyma.10G046300	Glyma10g05310
Glyma.10G046400	Glyma10g05320
Glyma.10G046500	Glyma10g05330
Glyma.10G046600	Glyma10g05370
Glyma.10G046800	Glyma10g05390
Glyma.10G046900	Glyma10g05400
Glyma.10G047000	Glyma10g05411
Glyma.10G047100	Glyma10g05420
Glyma.10G047200	Glyma10g05440
Glyma.10G047400	Glyma10g05451
Glyma.10G047500	Glyma10g05460
Glyma.10G047600	Glyma10g05470
Glyma.10G047700	Glyma10g05480
Glyma.10G047800	Glyma10g05490
Glyma.10G047900	Glyma10g05500
Glyma.10G048000	Glyma10g05510
Glyma.10G048100	Glyma10g05520
Glyma.10G048200	Glyma10g05530
Glyma.10G048300	Glyma10g05540
Glyma.10G048400	Glyma10g05550
Glyma.10G048500	Glyma10g05560
Glyma.10G048600	Glyma10g05580
Glyma.10G048700	Glyma10g05590
Glyma.10G048800	Glyma10g05600
Glyma.10G048900	Glyma10g05606
Glyma.10G049000	Glyma10g05613
Glyma.10G049100	Glyma10g05620
Glyma.10G049200	Glyma10g05630
Glyma.10G049300	Glyma10g05651
Glyma.10G049400	Glyma10g05660
Glyma.10G049500	Glyma10g05665
Glyma.10G049600	Glyma10g05670
Glyma.10G049700	Glyma10g05680
Glyma.10G049800	Glyma10g05690
Glyma.10G049900	Glyma10g05710
Glyma.10G050000	Glyma10g05720
Glyma.10G050100	Glyma10g05730
Glyma.10G050200	Glyma10g05740
Glyma.10G050300	Glyma10g05750
Glyma.10G050400	Glyma10g05761
Glyma.10G050500	Glyma10g05770
Glyma.10G050600	Glyma10g05780
Glyma.10G050700	Glyma10g05790
Glyma.10G050800	Glyma10g05800
Glyma.10G051000	Glyma10g05820
Glyma.10G051100	Glyma10g05830
Glyma.10G051200	Glyma10g05845
Glyma.10G051300	Glyma10g05860
Glyma.10G051400	Glyma10g05870
Glyma.10G051500	Glyma10g05880
Glyma.10G051600	Glyma10g05890
Glyma.10G051700	Glyma10g05900
Glyma.10G051800	Glyma10g05910
Glyma.10G051900	Glyma10g05920
Glyma.10G052000	Glyma10g05930
Glyma.10G052100	Glyma10g05935
Glyma.10G052200	Glyma10g05940
Glyma.10G052300	Glyma10g05950
Glyma.10G052500	Glyma10g05990
Glyma.10G052600	Glyma10g06000
Glyma.10G052700	Glyma10g06010
Glyma.10G053000	Glyma10g06030
Glyma.10G053100	Glyma10g06040
Glyma.10G053200	Glyma10g06050
Glyma.10G053300	Glyma10g06070
Glyma.10G053400	Glyma10g06075
Glyma.10G053500	Glyma10g06080
Glyma.10G053600	Glyma10g06090
Glyma.10G053700	Glyma10g06100
Glyma.10G053800	Glyma10g06110
Glyma.10G053900	Glyma10g06121
Glyma.10G054000	Glyma10g06130
Glyma.10G054100	Glyma10g06135
Glyma.10G054200	Glyma10g06140
Glyma.10G054400	Glyma10g06160
Glyma.10G054500	Glyma10g06170
Glyma.10G054600	Glyma10g06181
Glyma.10G054700	Glyma10g06190
Glyma.10G054800	Glyma10g06200
Glyma.10G054900	Glyma10g06210
Glyma.10G055000	Glyma10g06220
Glyma.10G055100	Glyma10g06230
Glyma.10G055200	Glyma10g06240
Glyma.10G055300	Glyma10g06250
Glyma.10G055600	Glyma10g06311
Glyma.10G055700	Glyma10g06330
Glyma.10G055800	Glyma10g06345
Glyma.10G055900	Glyma10g06360
Glyma.10G056000	Glyma10g06370
Glyma.10G056100	Glyma10g06380
Glyma.10G056200	Glyma10g06390
Glyma.10G056300	Glyma10g06402
Glyma.10G056400	Glyma10g06414
Glyma.10G056500	Glyma10g06427
Glyma.10G056700	Glyma10g06430
Glyma.10G056600	Glyma10g06440
Glyma.10G056800	Glyma10g06450
Glyma.10G056900	Glyma10g06460
Glyma.10G057000	Glyma10g06470
Glyma.10G057100	Glyma10g06480
Glyma.10G057200	Glyma10g06491
Glyma.10G057300	Glyma10g06500
Glyma.10G057400	Glyma10g06515
Glyma.10G057500	Glyma10g06530
Glyma.10G057600	Glyma10g06540
Glyma.10G057700	Glyma10g06550
Glyma.10G057800	Glyma10g06560
Glyma.10G057900	Glyma10g06570
Glyma.10G058000	Glyma10g06580
Glyma.10G058100	Glyma10g06590
Glyma.10G058200	Glyma10g06600
Glyma.10G058300	Glyma10g06610
Glyma.10G058500	Glyma10g06620
Glyma.10G058600	Glyma10g06630
Glyma.10G058800	Glyma10g06650
Glyma.10G058900	Glyma10g06670
Glyma.10G059000	Glyma10g06680
Glyma.10G059200	Glyma10g06710
Glyma.10G059400	Glyma10g06730
Glyma.10G059500	Glyma10g06740
Glyma.10G059600	Glyma10g06751
Glyma.10G059700	Glyma10g06760
Glyma.10G059800	Glyma10g06770
Glyma.10G059900	Glyma10g06780
Glyma.10G060000	Glyma10g06800
Glyma.10G060100	Glyma10g06810
Glyma.10G060200	Glyma10g06820
Glyma.10G060300	Glyma10g06830
Glyma.10G060400	Glyma10g06835
Glyma.10G060500	Glyma10g06840
Glyma.10G060600	Glyma10g06855
Glyma.10G060700	Glyma10g06870
Glyma.10G060800	Glyma10g06880
Glyma.10G060900	Glyma10g06910
Glyma.10G061000	Glyma10g06940
Glyma.10G061100	Glyma10g06960
Glyma.10G061300	Glyma10g06990
Glyma.10G061500	Glyma10g07030
Glyma.10G061800	Glyma10g07050
Glyma.10G061900	Glyma10g07060
Glyma.10G062100	Glyma10g07075
Glyma.10G062200	Glyma10g07090
Glyma.10G062300	Glyma10g07110
Glyma.10G062400	Glyma10g07120
Glyma.10G062600	Glyma10g07160
Glyma.10G062700	Glyma10g07170
Glyma.10G062800	Glyma10g07190
Glyma.10G062900	Glyma10g07210
Glyma.10G063000	Glyma10g07220
Glyma.10G063100	Glyma10g07230
Glyma.10G063200	Glyma10g07240
Glyma.10G063400	Glyma10g07251
Glyma.10G063500	Glyma10g07260
Glyma.10G063600	Glyma10g07270
Glyma.10G063700	Glyma10g07280
Glyma.10G063800	Glyma10g07290
Glyma.10G063900	Glyma10g07300
Glyma.06G319100	Glyma10g07320
Glyma.10G064000	Glyma10g07340
Glyma.10G064100	Glyma10g07351
Glyma.10G064200	Glyma10g07360
Glyma.10G064300	Glyma10g07400
Glyma.10G064400	Glyma10g07410
Glyma.10G064500	Glyma10g07420
Glyma.10G064600	Glyma10g07430
Glyma.10G064700	Glyma10g07440
Glyma.10G064800	Glyma10g07450
Glyma.10G064900	Glyma10g07460
Glyma.10G065000	Glyma10g07480
Glyma.10G065100	Glyma10g07490
Glyma.10G065200	Glyma10g07500
Glyma.10G065300	Glyma10g07520
Glyma.10G065400	Glyma10g07530
Glyma.10G065500	Glyma10g07545
Glyma.10G065600	Glyma10g07560
Glyma.10G065800	Glyma10g07590
Glyma.10G065900	Glyma10g07601
Glyma.10G066000	Glyma10g07610
Glyma.10G066100	Glyma10g07620
Glyma.10G066200	Glyma10g07630
Glyma.10G066300	Glyma10g07646
Glyma.10G066400	Glyma10g07663
Glyma.10G066500	Glyma10g07680
Glyma.10G066600	Glyma10g07690
Glyma.10G066700	Glyma10g07710
Glyma.10G066800	Glyma10g07730
Glyma.10G066900	Glyma10g07740
Glyma.10G067000	Glyma10g07756
Glyma.10G067100	Glyma10g07773
Glyma.10G067200	Glyma10g07790
Glyma.10G067300	Glyma10g07800
Glyma.10G067400	Glyma10g07811
Glyma.10G067500	Glyma10g07820
Glyma.10G067600	Glyma10g07831
Glyma.10G067700	Glyma10g07840
Glyma.10G067800	Glyma10g07850
Glyma.10G067900	Glyma10g07860
Glyma.10G068000	Glyma10g07870
Glyma.10G068100	Glyma10g07885
Glyma.10G068200	Glyma10g07900
Glyma.10G068600	Glyma10g07920
Glyma.10G068700	Glyma10g07930
Glyma.10G068800	Glyma10g07935
Glyma.10G068900	Glyma10g07940
Glyma.10G069000	Glyma10g07950
Glyma.10G069100	Glyma10g07960
Glyma.10G069300	Glyma10g07980
Glyma.10G069400	Glyma10g07990
Glyma.10G069500	Glyma10g08010
Glyma.10G069600	Glyma10g08020
Glyma.10G069700	Glyma10g08030
Glyma.10G069800	Glyma10g08040
Glyma.10G069900	Glyma10g08047
Glyma.10G070000	Glyma10g08054
Glyma.10G070100	Glyma10g08095
Glyma.10G070200	Glyma10g08120
Glyma.10G070300	Glyma10g08150
Glyma.10G070400	Glyma10g08191
Glyma.10G070500	Glyma10g08210
Glyma.10G070600	Glyma10g08240
Glyma.10G070700	Glyma10g08250
Glyma.10G070900	Glyma10g08280
Glyma.10G071000	Glyma10g08300
Glyma.10G071100	Glyma10g08310
Glyma.10G071200	Glyma10g08320
Glyma.10G071300	Glyma10g08331
Glyma.10G071400	Glyma10g08340
Glyma.10G071500	Glyma10g08350
Glyma.10G071600	Glyma10g08360
Glyma.10G071700	Glyma10g08370
Glyma.10G071800	Glyma10g08386
Glyma.10G071900	Glyma10g08403
Glyma.10G072000	Glyma10g08420
Glyma.10G072100	Glyma10g08440
Glyma.10G072200	Glyma10g08451
Glyma.10G072300	Glyma10g08461
Glyma.10G072400	Glyma10g08470
Glyma.18G073500	Glyma10g08480
Glyma.10G073100	Glyma10g08491
Glyma.10G073300	Glyma10g08500
Glyma.10G073500	Glyma10g08525
Glyma.10G073600	Glyma10g08540
Glyma.10G073700	Glyma10g08550
Glyma.10G073800	Glyma10g08560
Glyma.10G074000	Glyma10g08571
Glyma.10G074100	Glyma10g08580
Glyma.10G074200	Glyma10g08590
Glyma.10G074400	Glyma10g08610
Glyma.10G074500	Glyma10g08630
Glyma.10G074600	Glyma10g08640
Glyma.10G074700	Glyma10g08660
Glyma.10G074800	Glyma10g08670
Glyma.10G074900	Glyma10g08680
Glyma.10G075000	Glyma10g08690
Glyma.10G075200	Glyma10g08700
Glyma.10G075300	Glyma10g08710
Glyma.10G075400	Glyma10g08720
Glyma.10G075500	Glyma10g08730
Glyma.10G075600	Glyma10g08740
Glyma.10G075700	Glyma10g08750
Glyma.10G075800	Glyma10g08760
Glyma.10G075900	Glyma10g08801
Glyma.10G076000	Glyma10g08840
Glyma.10G076100	Glyma10g08871
Glyma.10G076200	Glyma10g08900
Glyma.10G076400	Glyma10g08910
Glyma.10G076500	Glyma10g08930
Glyma.10G076600	Glyma10g08950
Glyma.10G076700	Glyma10g09065
Glyma.10G077000	Glyma10g09180
Glyma.10G077100	Glyma10g09196
Glyma.10G077200	Glyma10g09212
Glyma.10G077300	Glyma10g09229
Glyma.10G077400	Glyma10g09246
Glyma.10G077500	Glyma10g09263
Glyma.10G077600	Glyma10g09280
Glyma.10G077700	Glyma10g09320
Glyma.10G077900	Glyma10g09368
Glyma.10G078000	Glyma10g09382
Glyma.10G078100	Glyma10g09396
Glyma.10G078200	Glyma10g09410
Glyma.10G078400	Glyma10g09470
Glyma.10G078500	Glyma10g09480
Glyma.10G078600	Glyma10g09490
Glyma.10G078700	Glyma10g09512
Glyma.10G078900	Glyma10g09557
Glyma.10G079000	Glyma10g09580
Glyma.10G079100	Glyma10g09600
Glyma.10G079400	Glyma10g09640
Glyma.10G079500	Glyma10g09670
Glyma.10G079700	Glyma10g09720
Glyma.10G079800	Glyma10g09735
Glyma.10G079900	Glyma10g09750
Glyma.10G080000	Glyma10g09760
Glyma.10G080100	Glyma10g09802
Glyma.10G080400	Glyma10g09844
Glyma.10G080500	Glyma10g09887
Glyma.10G080600	Glyma10g09941
Glyma.10G080800	Glyma10g09960
Glyma.10G081000	Glyma10g09971
Glyma.10G081100	Glyma10g09980
Glyma.10G081300	Glyma10g09990
Glyma.10G081400	Glyma10g10000
Glyma.10G081500	Glyma10g10010
Glyma.10G081700	Glyma10g10040
Glyma.10G081800	Glyma10g10080
Glyma.10G081900	Glyma10g10110
Glyma.10G082000	Glyma10g10142
Glyma.10G082100	Glyma10g10154
Glyma.10G082300	Glyma10g10180
Glyma.10G082400	Glyma10g10200
Glyma.10G082500	Glyma10g10210
Glyma.10G082600	Glyma10g10225
Glyma.10G082800	Glyma10g10240
Glyma.10G082900	Glyma10g10270
Glyma.10G083100	Glyma10g10280
Glyma.10G083200	Glyma10g10295
Glyma.10G083300	Glyma10g10310
Glyma.10G083400	Glyma10g10320
Glyma.10G083500	Glyma10g10350
Glyma.10G083600	Glyma10g10440
Glyma.10G083700	Glyma10g10450
Glyma.10G083800	Glyma10g10460
Glyma.10G083900	Glyma10g10481
Glyma.10G084000	Glyma10g10501
Glyma.10G084100	Glyma10g10520
Glyma.10G084200	Glyma10g10530
Glyma.10G084300	Glyma10g10540
Glyma.10G084400	Glyma10g10551
Glyma.10G084500	Glyma10g10560
Glyma.10G084600	Glyma10g10570
Glyma.10G084700	Glyma10g10610
Glyma.10G084800	Glyma10g10640
Glyma.U040700	Glyma10g10690
Glyma.10G084900	Glyma10g10710
Glyma.10G085000	Glyma10g10741
Glyma.10G085600	Glyma10g10770
Glyma.10G085700	Glyma10g10840
Glyma.10G086100	Glyma10g10850
Glyma.10G085900	Glyma10g10860
Glyma.10G086200	Glyma10g10900
Glyma.10G086300	Glyma10g10920
Glyma.10G086400	Glyma10g10930
Glyma.10G086500	Glyma10g10940
Glyma.10G086600	Glyma10g10960
Glyma.10G086700	Glyma10g10990
Glyma.10G086800	Glyma10g11000
Glyma.10G087000	Glyma10g11010
Glyma.10G087100	Glyma10g11020
Glyma.10G087200	Glyma10g11031
Glyma.10G087300	Glyma10g11040
Glyma.10G087400	Glyma10g11053
Glyma.10G087500	Glyma10g11060
Glyma.10G088000	Glyma10g11100
Glyma.10G088100	Glyma10g11130
Glyma.10G072600	Glyma10g11200
Glyma.10G072500	Glyma10g11235
Glyma.10G088200	Glyma10g11306
Glyma.10G088300	Glyma10g11342
Glyma.10G088400	Glyma10g11378
Glyma.10G088500	Glyma10g11414
Glyma.10G088600	Glyma10g11450
Glyma.10G088700	Glyma10g11461
Glyma.10G088800	Glyma10g11471
Glyma.10G088900	Glyma10g11480
Glyma.10G089000	Glyma10g11490
Glyma.10G089200	Glyma10g11530
Glyma.10G089300	Glyma10g11550
Glyma.10G089500	Glyma10g11564
Glyma.10G089600	Glyma10g11572
Glyma.10G089700	Glyma10g11580
Glyma.10G089800	Glyma10g11591
Glyma.10G089900	Glyma10g11600
Glyma.10G090000	Glyma10g11610
Glyma.10G090100	Glyma10g11620
Glyma.10G090200	Glyma10g11635
Glyma.10G090400	Glyma10g11650
Glyma.10G090500	Glyma10g11670
Glyma.10G090600	Glyma10g11680
Glyma.10G090700	Glyma10g11700
Glyma.10G090800	Glyma10g11706
Glyma.10G091000	Glyma10g11720
Glyma.10G091300	Glyma10g11830
Glyma.10G091400	Glyma10g11840
Glyma.10G091600	Glyma10g11850
Glyma.10G091800	Glyma10g11910
Glyma.10G091900	Glyma10g11935
Glyma.10G092100	Glyma10g11985
Glyma.10G092200	Glyma10g12010
Glyma.10G092300	Glyma10g12040
Glyma.10G092400	Glyma10g12051
Glyma.10G092500	Glyma10g12060
Glyma.10G092600	Glyma10g12100
Glyma.10G092700	Glyma10g12110
Glyma.10G092800	Glyma10g12130
Glyma.10G093100	Glyma10g12150
Glyma.10G093200	Glyma10g12165
Glyma.10G093300	Glyma10g12180
Glyma.10G093400	Glyma10g12190
Glyma.10G093500	Glyma10g12201
Glyma.10G093600	Glyma10g12210
Glyma.10G093700	Glyma10g12226
Glyma.10G093800	Glyma10g12243
Glyma.10G093900	Glyma10g12260
Glyma.10G094000	Glyma10g12290
Glyma.10G094100	Glyma10g12305
Glyma.10G094200	Glyma10g12321
Glyma.10G094300	Glyma10g12335
Glyma.10G094400	Glyma10g12350
Glyma.10G094500	Glyma10g12361
Glyma.10G094600	Glyma10g12370
Glyma.10G094700	Glyma10g12385
Glyma.10G094800	Glyma10g12400
Glyma.10G094900	Glyma10g12410
Glyma.10G095100	Glyma10g12500
Glyma.10G095200	Glyma10g12530
Glyma.10G095300	Glyma10g12541
Glyma.10G095400	Glyma10g12551
Glyma.10G095500	Glyma10g12560
Glyma.10G095600	Glyma10g12635
Glyma.10G115000	Glyma10g12740
Glyma.10G114700	Glyma10g12780
Glyma.10G114600	Glyma10g12790
Glyma.10G114500	Glyma10g12810
Glyma.10G114400	Glyma10g12850
Glyma.10G114300	Glyma10g12890
Glyma.10G114200	Glyma10g12915
Glyma.10G114100	Glyma10g12940
Glyma.10G113100	Glyma10g13190
Glyma.10G113200	Glyma10g13201
Glyma.10G113300	Glyma10g13210
Glyma.10G113400	Glyma10g13221
Glyma.10G113500	Glyma10g13230
Glyma.10G113600	Glyma10g13450
Glyma.10G113700	Glyma10g13700
Glyma.10G113800	Glyma10g13720
Glyma.10G113900	Glyma10g13730
Glyma.10G114000	Glyma10g13771
Glyma.10G113000	Glyma10g13791
Glyma.10G112900	Glyma10g13810
Glyma.10G112800	Glyma10g13820
Glyma.10G112700	Glyma10g13840
Glyma.10G112500	Glyma10g13860
Glyma.10G112400	Glyma10g13870
Glyma.10G112300	Glyma10g13950
Glyma.10G112200	Glyma10g14030
Glyma.10G112000	Glyma10g14110
Glyma.10G111800	Glyma10g14310
Glyma.10G111700	Glyma10g14340
Glyma.10G111500	Glyma10g14560
Glyma.10G111400	Glyma10g14610
Glyma.10G111300	Glyma10g14620
Glyma.10G111200	Glyma10g14630
Glyma.10G111100	Glyma10g14660
Glyma.10G110800	Glyma10g14781
Glyma.10G110700	Glyma10g14821
